순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
460,과학,우리아이들을 위한 미적분학 1,8981724326,9788981724320,93410,교우사(교재),김강태 외 지음,20000,20000,0,0%,600점,20040302,1235
461,과학,엘러건트 유니버스,8988907280,9788988907283,3420,승산,"브라이언 그린 지음, 박병철 옮김",20000,18000,2000,10%,"1,000점",20020311,11959
462,과학,바이러스의 시간,8964621530,9788964621530,3470,뿌리와이파리,주철현 지음,25000,22500,2500,10%,"1,250점",20210302,910
463,과학,R을 이용한 통계적 실험설계와 분석,K912738933,9791158082826,93310,자유아카데미,김재희 지음,28000,28000,0,0%,840점,20210220,840
464,과학,식물 문답,K252737227,9791189074319,3810,눌와,조현진 지음,15500,13950,1550,10%,770점,20210104,3660
465,과학,수학대백과사전,K942737776,9791157686773,3410,동양북스(동양문고),"구라모토 다카후미 지음, 린커넥터 옮김",18000,16200,1800,10%,900점,20201228,3005
466,과학,곽재식의 미래를 파는 상점,K262737772,9791156333074,43500,다른,곽재식 지음,14500,13050,1450,10%,720점,20201228,3285
467,과학,법정에 선 수학,K942632701,9791187147589,3410,아날로그(글담),"레일라 슈넵스.코랄리 콜메즈 지음, 김일선 옮김",16000,14400,1600,10%,800점,20200905,5127
468,과학,이야기의 탄생,8965963834,9788965963837,3800,흐름출판,"윌 스토 지음, 문희경 옮김",16000,14400,1600,10%,800점,20200515,18967
469,과학,세상이 궁금할 때 빅 히스토리,K972636627,9791164050499,3900,해나무,"신시아 브라운 지음, 이근영 옮김",16800,15960,840,5%,500점,20200113,1620
470,과학,바이오의약품학,8961543156,9788961543156,93510,라이프사이언스,김홍진 외 지음,38000,38000,0,0%,"1,140점",20190901,1196
471,과학,바이러스학,8961543113,9788961543118,93470,라이프사이언스,류왕식 지음,40000,40000,0,0%,0점,20190901,1415
472,과학,느낌의 진화,8950981173,9788950981174,3400,arte(아르테),"안토니오 다마지오 지음, 임지원 외 옮김, 박한선 감수",28000,25200,2800,10%,"1,400점",20190520,3529
473,과학,대학미분적분학,K092635973,9791160732108,,경문사(경문북스),"James Stewart 지음, 응용수학부편찬위원회 옮김",39000,39000,0,0%,"1,170점",20190305,1145
474,과학,공학도라면 반드시 알아야 할 최소한의 과학,K012534824,9791156644040,93500,한빛아카데미(교재),"John Bird 지음, 권기영 옮김",24000,24000,0,0%,0점,20181221,1112
475,과학,생명공학을 열다,8971941162,9788971941164,93520,영지문화사,강경선 외 지음,25000,25000,0,0%,0점,20180520,1117
476,과학,전기전자 컴퓨터공학을 위한 확률과 확률과정,K392531032,9791185294209,93410,학산미디어,"Charles W. Therrien.Murali Tummala 지음, 윤복식 외 옮김",30000,30000,0,0%,0점,20170830,880
477,과학,정신사회 작업치료학,8977426057,9788977426054,93510,정문각(JMK),"Mary Beth Early 지음, 장문영 외 옮김",39000,39000,0,0%,0점,20170820,1674
478,과학,야밤의 공대생 만화,8964620879,9788964620878,3400,뿌리와이파리,맹기완 지음,16000,14400,1600,10%,800점,20170707,12926
479,과학,건강 격차,897297899X,9788972978992,3330,동녘,"마이클 마멋 지음, 김승진 옮김",22000,19800,2200,10%,"1,100점",20170925,1772
480,과학,전기자기학,K952434133,9791156921875,93560,문운당,조현철 외 지음,28000,28000,0,0%,0점,20160225,1106
481,과학,인체생리학 (Lauralee Sherwood),8961542249,9788961542241,93510,라이프사이언스,"Lauralee Sherwood 지음, 강영숙 외 옮김",54000,54000,0,0%,0점,20160310,1121
482,과학,미적분학 : Calculus,K452434615,9791156642343,93560,한빛아카데미(교재),"Carol Ash.Robert B. Ash 지음, 김광수.최형규 옮김",35000,35000,0,0%,0점,20160121,1314
