순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
44,대학교재/전문서적,생각하고 표현하는 말하기,K002638122,9791185939698,3700,인문과교양,목원대학교 교양국어 교재편찬위원회 지음,9500,9500,0,0%,470점,20200306,13995
45,대학교재/전문서적,Hayt의 전자기학,K212534220,9791132101727,93560,한국맥그로힐,"William H. Hayt Jr 외 지음, 김유신 외 옮김",33000,33000,0,0%,0점,20190105,11922
46,대학교재/전문서적,이기적 유전자,8932473900,9788932473901,3470,을유문화사,"리처드 도킨스 지음, 홍영남.이상임 옮김",20000,18000,2000,10%,"1,000점",20181020,88322
47,대학교재/전문서적,회로이론,K002434423,9791185475189,93560,퍼스트북,"J. David Irwin 외 지음, 정찬수 외 옮김",38000,38000,0,0%,0점,20160224,11132
48,대학교재/전문서적,사회복지학개론 (권중돈 외),8999717666,9788999717666,93330,학지사,권중돈 외 지음,22000,22000,0,0%,660점,20190315,12534
49,대학교재/전문서적,영유아교수학습방법론,K222636030,9791161055039,93370,공동체,서동미 외 지음,20000,20000,0,0%,600점,20191230,13646
50,대학교재/전문서적,사회복지 프로그램 개발과 평가,8999712397,9788999712395,93330,학지사,조성우 외 지음,20000,20000,0,0%,600점,20180220,12295
51,대학교재/전문서적,처음 만나는 디지털 논리회로,K832535993,9791156642633,93560,한빛아카데미(교재),임석구.홍경호 지음,22000,22000,0,0%,0점,20160725,12357
52,대학교재/전문서적,창의적 공학설계,K242631175,9791156644934,93560,한빛아카데미(교재),김은경 지음,23000,23000,0,0%,"1,150점",20200710,11641
53,대학교재/전문서적,McMurry 핵심일반화학,K472637004,9791158082499,93430,자유아카데미,"John McMurry 지음, 화학교재연구회 옮김",39000,39000,0,0%,"1,170점",20200305,12063
54,대학교재/전문서적,경영정보시스템 (Kenneth C. Laudon 외),9813136936,9789813136939,93320,시그마프레스,"Kenneth C. Laudon.Jane P. Laudon 지음, 김우주 외 옮김",39000,39000,0,0%,"1,170점",20200825,10336
55,대학교재/전문서적,사회복지실천기술의 이해,8999721663,9788999721663,93330,학지사,엄명용 외 지음,23000,23000,0,0%,690점,20200905,11767
56,대학교재/전문서적,Lehninger 생화학 - 상,8958812710,9788958812715,93470,월드사이언스,"David L. Nelson 외 지음, 윤경식.김호식 옮김",30000,30000,0,0%,"1,500점",20180214,11895
57,대학교재/전문서적,미분적분학 1.2 - 전2권,1125100028,9791125100027,93410,교우사(교재),"James Stewart 지음, 수학교재편찬위원회 옮김",38000,38000,0,0%,"1,140점",20140225,11833
58,대학교재/전문서적,새 들으며 배우는 서양음악사 본문 1,8989544378,9788989544371,94670,심설당,허영한 지음,20000,19000,1000,5%,"1,000점",20090210,17433
