순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
933,예술/대중문화,"영화의 장르, 장르의 영화",K032532916,9791186596036,3680,르몽드코리아,"서곡숙.이호 외 지음, 르몽드 시네마 스쿨 기획",20000,18000,2000,10%,"1,000점",20180301,939
934,예술/대중문화,예술@사회,8956253625,9788956253626,3600,학고재,이동연 지음,17000,15300,1700,10%,850점,20180131,448
935,예술/대중문화,현대미학 특강,K322532809,9791185954363,94600,미술문화,이주영 지음,18000,18000,0,0%,900점,20180205,943
936,예술/대중문화,디자인 씽킹 바이블,K722532497,9791188314003,93320,유엑스리뷰,"로저 마틴 지음, 현호영 옮김",25000,22500,2500,10%,"1,250점",20180129,2078
937,예술/대중문화,꽤 그럴듯한 통기타 연주,K952532490,9791186925348,13670,책밥,통단기 지음,15800,14220,1580,10%,790점,20180202,4106
938,예술/대중문화,"모차르트집 3 : 변주곡집,소곡집",K202532875,9791157801503,94670,태림스코어(스코어),모차르트 (Wolfgang Amadeus Mozart) 지음,10000,9000,1000,10%,500점,20170930,1033
939,예술/대중문화,스토리 개발 부서의 메모,K022531056,9791160580099,3680,비즈앤비즈,"크리스토퍼 보글러.데이비드 맥케너 지음, 함춘성 옮김",20000,18000,2000,10%,"1,000점",20171115,1084
940,예술/대중문화,처음 만나는 뉴에이지 피아노 연주곡집 : 초급,K942531830,9791157801206,94670,태림스코어(스코어),태림스코어 편집부 지음,7000,6300,700,10%,350점,20170930,3965
941,예술/대중문화,스타니슬랍스키 시스템과 조선예술,K002531629,9791188406074,3680,호모루덴스,홍재범 엮음,24000,24000,0,0%,"1,200점",20170914,505
942,예술/대중문화,오주석의 한국의 미 특강,K412531114,9791156120964,3650,푸른역사,오주석 지음,25000,22500,2500,10%,"1,250점",20170819,4196
