순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
573,경제경영,올웨이즈 데이 원,8947546828,9788947546829,3320,한국경제신문,"알렉스 칸트로위츠 지음, 박세연 옮김",18000,16200,1800,10%,900점,20210115,2725
574,경제경영,방법으로서의 경계,8961952560,9788961952569,93300,갈무리,"산드로 메자드라.브렛 닐슨 지음, 남청수 옮김",27000,24300,2700,10%,"1,350점",20210128,2380
575,경제경영,오리지널스,8947546720,9788947546720,3320,한국경제신문,"애덤 그랜트 지음, 홍지수 옮김",18000,16200,1800,10%,900점,20201222,13167
576,경제경영,비트코인 1억 간다 2,K712737705,9791188947058,3320,솔트앤씨드,신의두뇌 지음,17000,15300,1700,10%,850점,20210115,2895
577,경제경영,한 권으로 끝장내자 경리회계 인사노무 경영지원 실무 설명서,K772736335,9791190819077,13320,지식만들기,손원준 지음,30000,27000,3000,10%,"1,500점",20210108,2395
578,경제경영,후츠파,K722735488,9791135490798,3320,안드로메디안,"인발 아리엘리 지음, 김한슬기 옮김",17800,16020,1780,10%,890점,20201111,12968
579,경제경영,모두의 주식,K692633924,9791187400530,3320,책비,소재민(체스) 지음,18800,16920,1880,10%,940점,20201120,5706
580,경제경영,밀레니얼-Z세대 트렌드 2021,K812633816,9791191119473,13320,위즈덤하우스,대학내일20대연구소 지음,17000,15300,1700,10%,850점,20201029,4386
581,경제경영,리스토어,K952633401,9791191056167,3320,인플루엔셜(주),황지영 지음,16800,15120,1680,10%,840점,20201015,3712
582,경제경영,친절한 재무회계,8955406606,9788955406603,93320,탐진,박경호.김응길 지음,29000,29000,0,0%,"1,450점",20200903,1259
583,경제경영,금융투기의 역사,8957821325,9788957821329,3320,국일증권경제연구소,"에드워드 챈슬러 지음, 강남규 옮김",23000,20700,2300,10%,"1,150점",20200825,4681
584,경제경영,CHANGE 9 체인지 나인,K482631451,9791165342098,3320,쌤앤파커스,최재붕 지음,16800,15120,1680,10%,840점,20200820,18974
