순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
363,초등학교참고서,개념쎈 초등 수학 6-1 (2021년용),8928328268,9788928328260,64410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,14000,12600,1400,10%,700점,20191011,10082
364,초등학교참고서,응용.심화 수학리더 초등 수학 6-1 (2021년용),K872636761,9791125947066,63410,천재교육,최용준.해법수학연구회 지음,13000,11700,1300,10%,650점,20190915,4290
365,초등학교참고서,초등영문법 777 3권,K182635089,9791162723135,63740,마더텅,마더텅 편집부 지음,7700,6930,770,10%,380점,20190410,12616
366,초등학교참고서,신사고 쎈 초등 수학 3-2 (2021년용),8928327547,9788928327546,64410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,14500,13050,1450,10%,720점,20190320,20579
367,초등학교참고서,탐깨비 초등 사회 3-1 (2021년용),K702534609,9791162339664,63300,미래엔,참쌤스쿨 선생님 지음,13000,11700,1300,10%,650점,20181201,5880
368,초등학교참고서,큐브수학S 개념 start 초등수학 4-1 (2021년용),890043327X,9788900433272,63410,동아출판,동아출판(참고서) 편집부 지음,14000,12600,1400,10%,700점,20180910,15609
369,초등학교참고서,바쁜 초등학생을 위한 빠른 구구단,K582532747,9791163030065,63410,이지스에듀(이지스퍼블리싱),강난영.이은영.정미란 지음,9000,8100,900,10%,450점,20180504,16805
370,초등학교참고서,기탄 수학 F단계 1집,8926015556,9788926015551,74410,기탄교육,기탄교육연구소 지음,5000,4500,500,10%,250점,20190228,16306
371,초등학교참고서,기적의 계산법 6학년 세트 - 전2권 (2020년용),896222691X,9788962226911,64410,길벗스쿨,기적의 계산법 연구회 지음,14000,12600,1400,10%,700점,20170701,16434
372,초등학교참고서,최상위연산 수학 초등 4A,8926150755,9788926150757,63,디딤돌,디딤돌 초등수학 연구소 엮음,9000,8100,900,10%,450점,20151222,11146
373,초등학교참고서,빨라지고 강해지는 이것이 연산이다 D3 (초등 4 과정),896243752X,9788962437522,63410,시매쓰,시매쓰수학연구소 엮음,7000,6300,700,10%,350점,20151212,9396
