ISBN13,rating,review
9788926158586,10,8가지 핵심 독해 원리를 배우고 관련 문제를 풀며 독해 실력을 키울 수 있는 교재에요. 독해에서 빠질 수 없는 어휘 문제도 비중있게 다루고 있어 한 권 마치고 나면 지문 파악하는 능력이나 사용 어휘가 눈에 띄게 좋아지네요!!
9788926158586,10,"예제가 다양한 분야에서 나오고, 양도 하루에 할 만큼 딱 적당해서 좋아요.꼼꼼히 읽는 습관이 길러졌으면 좋겠네요."
9788926158586,10,디딤돌독해력은 다양한 지문을 통해 독해력을 완성할수 있어요 꾸준히 학습하면 수능까지 연결되기 때문에 도움이 많이 될것 같아요 꾸준히 학습하면서 독해 능력이 많이 좋아졌어요
9788926158586,10,"하루분량이 매일학습에 부담없고, 다양한 종류의 지문이 제시되어 교과이외 지식쌓기에도 좋네요"
9788926158586,10,초등부터 시작하고 수능까지 연결하기는 디딤돌의 다양한 독해 주제를 읽고 어휘력 공부를 한권으로 해결할수 있어서 좋다
9788926158586,10,책을 많이 읽는 초등5학년 아이인데 독해력은 또 많이 부족해서 선택한 교재입니다.다양한 주제로 많은 지문들이 있어서 참으로 좋은 교재라고 생각합니다.
9788926158586,10,책을 좋아해서 독해문제집이 따로 없다고 생각했는데 디딤돌 초등독해력 풀어보고나서 생각이 바뀌었어요. 제대로 된 독해력문제집으로 아이의 독해실력을 훈련시켜야 한다는 것! 아이도 저도 만족스러운 독해문제집 만난것 같아 넘 흐뭇해요.
9788926158586,10,지난번에 고학년으로 넘어가고 좀 어려워 했는데 독해력5는 수월해하며 재밌게 풀고있습니다. 역시나 이야기 읽는것을 좋아하네요~ 어휘도 점점 느는거 같아요
9788926158586,10,독해력 능력도 키워 줄 수 있고  어휘 공부도 할 수 있어 좋아요
9788926158586,10,체계적인 독해서. 수능문제 유형을 완벽하게 초등 수준으로 대입시켜놓은 독해서란 생각이 듭니다. 어휘의 의미를 이해하고 직접 활용해서 짧은 문장을 지어보는 학습이 정말 마음에 듭니다.
9788926158586,10,독해력과 어휘를 함께 공부할수있어서 좋아요
9788926158586,10,수능까지 이어지는 디딤돌 독해력5 독해력에 어휘가 있어 따로 공부하지 않아도 유추 할 수 있는 훈련이 되어 좋아요. 교과 한자도 있어 독해에 안성맞춤이에요.
9788926158586,10,"초5학년 독해력4단계 아주 신나게 쉽게 하더니, 고학년1단계 어려워하더라구요. 이번에 새로 출간된 저학년5단계..약간 어려워하며 재밌게 학습하고 있어요. 유익한 지문도 많고, 한자어랑 어휘학습도 함께 할 수 있어 좋아요"
9788926158586,10,"독해뿐 아니라 어휘 공부까지 함께 할 수 있어 좋아요지문속의 어휘공부를 하게 되고, 초성힌트가 있어 어휘공부 어려워하는 아아들에게 참 좋은 책이라고 생각해요"
